"domain_name","domain_id","id","send_at","ts_hour","ts_dayofyear","ts_dayofweek","sent","unique_impressions","unique_opened","unique_ctr"
joy.land,308132225,2126658,2021-04-28 02:00:00,2.0,118.0,3.0,212519,13341,46,0.02164512349484046100
joy.land,308132225,2121340,2021-04-27 22:00:00,22.0,117.0,2.0,212474,13331,68,0.03200391577322401800
joy.land,308132225,2119386,2021-04-27 18:00:00,18.0,117.0,2.0,212460,19678,96,0.04518497599548150200
joy.land,308132225,2117190,2021-04-27 14:00:00,14.0,117.0,2.0,212485,20601,113,0.05318022448643433700
joy.land,308132225,2111602,2021-04-27 02:00:00,2.0,117.0,2.0,212485,24609,122,0.05741581758712379700
joy.land,308132225,2106281,2021-04-26 22:00:00,22.0,116.0,1.0,212473,13482,55,0.02588564194038772000
joy.land,308132225,2104349,2021-04-26 18:00:00,18.0,116.0,1.0,212475,19906,108,0.05082950935404165200
joy.land,308132225,2102149,2021-04-26 14:00:00,14.0,116.0,1.0,212501,20967,121,0.05694090851337170200
joy.land,308132225,2096525,2021-04-26 02:00:00,2.0,116.0,1.0,212486,24413,138,0.06494545522999162300
joy.land,308132225,2091202,2021-04-25 22:00:00,22.0,115.0,0.0,212467,12318,52,0.02447438896393322300
joy.land,308132225,2089253,2021-04-25 18:00:00,18.0,115.0,0.0,212462,16970,78,0.03671244740235901000
joy.land,308132225,2087053,2021-04-25 14:00:00,14.0,115.0,0.0,212479,16932,87,0.04094522282202005800
joy.land,308132225,2081540,2021-04-25 02:00:00,2.0,115.0,0.0,212443,20306,97,0.04565930626097353200
joy.land,308132225,2076215,2021-04-24 22:00:00,22.0,114.0,6.0,212421,12097,57,0.02683350516191901900
joy.land,308132225,2074265,2021-04-24 18:00:00,18.0,114.0,6.0,212379,16445,83,0.03908107675429303300
joy.land,308132225,2072079,2021-04-24 14:00:00,14.0,114.0,6.0,212377,16308,81,0.03813972322803316700
joy.land,308132225,2066620,2021-04-24 02:00:00,2.0,114.0,6.0,212321,19879,87,0.04097569246565342100
joy.land,308132225,2061306,2021-04-23 22:00:00,22.0,113.0,5.0,212318,13137,47,0.02213660641113801000
joy.land,308132225,2059361,2021-04-23 18:00:00,18.0,113.0,5.0,212267,18527,105,0.04946600272298567400
joy.land,308132225,2057160,2021-04-23 14:00:00,14.0,113.0,5.0,212279,19622,107,0.05040536275373447200
joy.land,308132225,2051602,2021-04-23 02:00:00,2.0,113.0,5.0,212233,24560,126,0.05936871268841320600
joy.land,308132225,2046287,2021-04-22 22:00:00,22.0,112.0,4.0,212229,13677,63,0.02968491582206013300
joy.land,308132225,2044351,2021-04-22 18:00:00,18.0,112.0,4.0,212211,19996,95,0.04476676515355000400
joy.land,308132225,2042144,2021-04-22 14:00:00,14.0,112.0,4.0,212219,20819,121,0.05701657250293329100
joy.land,308132225,2036591,2021-04-22 02:00:00,2.0,112.0,4.0,212195,25131,126,0.05937934447088762700
joy.land,308132225,2031272,2021-04-21 22:00:00,22.0,111.0,3.0,212194,13686,68,0.03204614645088928100
joy.land,308132225,2029319,2021-04-21 18:00:00,18.0,111.0,3.0,212174,20083,100,0.04713112822494744900
joy.land,308132225,2027063,2021-04-21 14:00:00,14.0,111.0,3.0,212194,20682,113,0.05325315513162483400
joy.land,308132225,2021468,2021-04-21 02:00:00,2.0,111.0,3.0,212168,25410,122,0.05750160250367633200
joy.land,308132225,2016150,2021-04-20 22:00:00,22.0,110.0,2.0,212174,13515,53,0.02497949795922214800
joy.land,308132225,2014220,2021-04-20 18:00:00,18.0,110.0,2.0,212131,20191,114,0.05374037740829958800
joy.land,308132225,2012014,2021-04-20 14:00:00,14.0,110.0,2.0,212150,21216,113,0.05326419985859062000
joy.land,308132225,2006400,2021-04-20 02:00:00,2.0,110.0,2.0,212120,25349,160,0.07542900245144258000
joy.land,308132225,2001081,2021-04-19 22:00:00,22.0,109.0,1.0,212104,13852,67,0.03158827744879870300
joy.land,308132225,1999159,2021-04-19 18:00:00,18.0,109.0,1.0,212076,20023,109,0.05139666911861785400
joy.land,308132225,1996948,2021-04-19 14:00:00,14.0,109.0,1.0,212110,20919,112,0.05280279100466739000
joy.land,308132225,1991379,2021-04-19 02:00:00,2.0,109.0,1.0,212147,25325,132,0.06222100713184725700
joy.land,308132225,1986060,2021-04-18 22:00:00,22.0,108.0,0.0,212143,12500,62,0.02922556954507101300
joy.land,308132225,1984129,2021-04-18 18:00:00,18.0,108.0,0.0,212117,17230,70,0.03300065529872664600
joy.land,308132225,1981903,2021-04-18 14:00:00,14.0,108.0,0.0,212135,17345,71,0.03346925306997902300
joy.land,308132225,1976260,2021-04-18 02:00:00,2.0,108.0,0.0,212082,20607,87,0.04102186889976518500
joy.land,308132225,1970952,2021-04-17 22:00:00,22.0,107.0,6.0,212082,12514,49,0.02310427098952292000
joy.land,308132225,1969004,2021-04-17 18:00:00,18.0,107.0,6.0,212042,16689,74,0.03489874647475500100
joy.land,308132225,1966839,2021-04-17 14:00:00,14.0,107.0,6.0,212047,16960,72,0.03395473644993798500
joy.land,308132225,1961284,2021-04-17 02:00:00,2.0,107.0,6.0,211956,20164,91,0.04293343901564475600
joy.land,308132225,1955964,2021-04-16 22:00:00,22.0,106.0,5.0,211966,13363,72,0.03396771180283630400
joy.land,308132225,1954038,2021-04-16 18:00:00,18.0,106.0,5.0,211946,18815,110,0.05190001226727562700
joy.land,308132225,1951838,2021-04-16 14:00:00,14.0,106.0,5.0,211913,20241,108,0.05096431082566902500
joy.land,308132225,1946241,2021-04-16 02:00:00,2.0,106.0,5.0,211889,24587,158,0.07456734422268263100
joy.land,308132225,1940911,2021-04-15 22:00:00,22.0,105.0,4.0,211892,13867,58,0.02737243501406376800
joy.land,308132225,1938953,2021-04-15 18:00:00,18.0,105.0,4.0,211857,20030,93,0.04389753465781163700
joy.land,308132225,1936740,2021-04-15 14:00:00,14.0,105.0,4.0,211821,20853,116,0.05476321988849075400
joy.land,308132225,1931164,2021-04-15 02:00:00,2.0,105.0,4.0,211753,25073,141,0.06658701411550249600
joy.land,308132225,1925837,2021-04-14 22:00:00,22.0,104.0,3.0,211763,13743,55,0.02597243144458663700
joy.land,308132225,1923898,2021-04-14 18:00:00,18.0,104.0,3.0,211734,20092,106,0.05006281466368178900
joy.land,308132225,1921675,2021-04-14 14:00:00,14.0,104.0,3.0,211750,21342,136,0.06422668240850059000
joy.land,308132225,1900848,2021-04-13 02:00:00,2.0,103.0,2.0,211532,31113,176,0.08320254145944821600
joy.land,308132225,1895512,2021-04-12 22:00:00,22.0,102.0,1.0,211558,13960,67,0.03166980213463920100
joy.land,308132225,1893567,2021-04-12 18:00:00,18.0,102.0,1.0,211555,20356,107,0.05057786391245775300
joy.land,308132225,1885733,2021-04-12 02:00:00,2.0,102.0,1.0,211556,28427,191,0.09028342377431980200
joy.land,308132225,1880420,2021-04-11 22:00:00,22.0,101.0,0.0,211562,12509,50,0.02363373384634291600
joy.land,308132225,1878489,2021-04-11 18:00:00,18.0,101.0,0.0,211523,17568,71,0.03356608973965006200
joy.land,308132225,1876298,2021-04-11 14:00:00,14.0,101.0,0.0,211540,17630,81,0.03829063061359553700
joy.land,308132225,1870674,2021-04-11 02:00:00,2.0,101.0,0.0,211511,21100,110,0.05200675142191186300
joy.land,308132225,1865364,2021-04-10 22:00:00,22.0,100.0,6.0,211479,12588,54,0.02553445022910076200
joy.land,308132225,1863420,2021-04-10 18:00:00,18.0,100.0,6.0,211454,17085,83,0.03925203590378995000
joy.land,308132225,1861264,2021-04-10 14:00:00,14.0,100.0,6.0,211485,17356,89,0.04208336288625670900
joy.land,308132225,1855783,2021-04-10 02:00:00,2.0,100.0,6.0,211449,20540,106,0.05013029146508141400
joy.land,308132225,1850471,2021-04-09 22:00:00,22.0,99.0,5.0,211437,13366,59,0.02790429300453563000
joy.land,308132225,1848526,2021-04-09 18:00:00,18.0,99.0,5.0,211370,18937,117,0.05535317216255854700
joy.land,308132225,1846337,2021-04-09 14:00:00,14.0,99.0,5.0,211414,20359,122,0.05770667978468786400
joy.land,308132225,1840691,2021-04-09 02:00:00,2.0,99.0,5.0,211356,24723,143,0.06765835840950812800
joy.land,308132225,1835358,2021-04-08 22:00:00,22.0,98.0,4.0,211365,13699,52,0.02460199181510656900
joy.land,308132225,1833410,2021-04-08 18:00:00,18.0,98.0,4.0,211334,20176,118,0.05583578600698420500
joy.land,308132225,1831199,2021-04-08 14:00:00,14.0,98.0,4.0,211326,21481,143,0.06766796324162668100
joy.land,308132225,1825528,2021-04-08 02:00:00,2.0,98.0,4.0,211372,25190,124,0.05866434532483015700
joy.land,308132225,1820197,2021-04-07 22:00:00,22.0,97.0,3.0,211405,13603,54,0.02554338828315318900
joy.land,308132225,1818272,2021-04-07 18:00:00,18.0,97.0,3.0,211434,20175,106,0.05013384791471570300
joy.land,308132225,1816066,2021-04-07 14:00:00,14.0,97.0,3.0,211517,21858,133,0.06287910664391041900
joy.land,308132225,1810450,2021-04-07 02:00:00,2.0,97.0,3.0,211564,25562,148,0.06995519086423020900
joy.land,308132225,1809574,2021-04-06 22:00:00,22.0,96.0,2.0,211557,13759,61,0.02883383674376172900
joy.land,308132225,1809092,2021-04-06 18:00:00,18.0,96.0,2.0,211555,20143,116,0.05483207676490747100
joy.land,308132225,1808665,2021-04-06 14:00:00,14.0,96.0,2.0,211551,21643,144,0.06806869265567168200
joy.land,308132225,1807523,2021-04-06 02:00:00,2.0,96.0,2.0,211523,24467,121,0.05720418110560080900
joy.land,308132225,1806656,2021-04-05 22:00:00,22.0,95.0,1.0,211521,13565,63,0.02978427673847986700
joy.land,308132225,1806195,2021-04-05 18:00:00,18.0,95.0,1.0,211489,19365,118,0.05579486403548175100
joy.land,308132225,1805747,2021-04-05 14:00:00,14.0,95.0,1.0,211490,20249,146,0.06903399687928507300
joy.land,308132225,1804578,2021-04-05 02:00:00,2.0,95.0,1.0,211462,21993,125,0.05911227549157768300
joy.land,308132225,1803703,2021-04-04 22:00:00,22.0,94.0,0.0,211471,12018,52,0.02458966004794983700
joy.land,308132225,1803249,2021-04-04 18:00:00,18.0,94.0,0.0,211463,16297,67,0.03168402983027763700
joy.land,308132225,1802825,2021-04-04 14:00:00,14.0,94.0,0.0,211499,16587,82,0.03877086889299713000
joy.land,308132225,1801676,2021-04-04 02:00:00,2.0,94.0,0.0,211437,18695,112,0.05297086129674560300
joy.land,308132225,1800808,2021-04-03 22:00:00,22.0,93.0,6.0,211424,11844,53,0.02506810958074769200
joy.land,308132225,1800348,2021-04-03 18:00:00,18.0,93.0,6.0,211370,15617,73,0.03453659459715191400
joy.land,308132225,1799940,2021-04-03 14:00:00,14.0,93.0,6.0,211392,15840,78,0.03689827429609446000
joy.land,308132225,1798894,2021-04-03 02:00:00,2.0,93.0,6.0,211341,17904,83,0.03927302321840059400
joy.land,308132225,1798023,2021-04-02 22:00:00,22.0,92.0,5.0,211309,12362,50,0.02366203048616007800
joy.land,308132225,1797570,2021-04-02 18:00:00,18.0,92.0,5.0,211284,16715,72,0.03407735559720565700
joy.land,308132225,1797140,2021-04-02 14:00:00,14.0,92.0,5.0,211197,17602,108,0.05113709001548317400
joy.land,308132225,1796014,2021-04-02 02:00:00,2.0,92.0,5.0,211227,20958,119,0.05633749473315437900
joy.land,308132225,1795125,2021-04-01 22:00:00,22.0,91.0,4.0,211202,13146,67,0.03172318443954129200
joy.land,308132225,1794663,2021-04-01 18:00:00,18.0,91.0,4.0,211197,18700,116,0.05492502260922266900
joy.land,308132225,1794203,2021-04-01 14:00:00,14.0,91.0,4.0,211204,19562,150,0.07102138217079222000
joy.land,308132225,1793055,2021-04-01 02:00:00,2.0,91.0,4.0,211128,22830,143,0.06773142359137584800
joy.land,308132225,1792172,2021-03-31 22:00:00,22.0,90.0,3.0,211114,13799,55,0.02605227507413056500
joy.land,308132225,1791717,2021-03-31 18:00:00,18.0,90.0,3.0,211099,19729,105,0.04973969559306297000
joy.land,308132225,1791209,2021-03-31 14:00:00,14.0,90.0,3.0,211085,20649,174,0.08243124807541985500
joy.land,308132225,1784154,2021-03-29 02:00:00,2.0,88.0,1.0,210959,30248,213,0.10096748657322038900
joy.land,308132225,1783280,2021-03-28 22:00:00,22.0,87.0,0.0,210946,12896,61,0.02891735325628359900
joy.land,308132225,1782824,2021-03-28 18:00:00,18.0,87.0,0.0,210937,17873,73,0.03460748943997496900
joy.land,308132225,1782397,2021-03-28 14:00:00,14.0,87.0,0.0,210947,17951,94,0.04456095606953405400
joy.land,308132225,1781357,2021-03-28 02:00:00,2.0,87.0,0.0,210902,20090,98,0.04646707949663824900
joy.land,308132225,1780494,2021-03-27 22:00:00,22.0,86.0,6.0,210883,13228,54,0.02560661599085749000
joy.land,308132225,1780049,2021-03-27 18:00:00,18.0,86.0,6.0,210848,17159,91,0.04315905296706632300
joy.land,308132225,1779631,2021-03-27 14:00:00,14.0,86.0,6.0,210840,17628,113,0.05359514323657750000
joy.land,308132225,1778612,2021-03-27 02:00:00,2.0,86.0,6.0,210794,20473,112,0.05313244209987001500
joy.land,308132225,1777746,2021-03-26 22:00:00,22.0,85.0,5.0,210785,14330,68,0.03226036008254856800
joy.land,308132225,1777291,2021-03-26 18:00:00,18.0,85.0,5.0,210730,19900,130,0.06169031462060456500
joy.land,308132225,1776851,2021-03-26 14:00:00,14.0,85.0,5.0,210743,21197,121,0.05741590468010799900
joy.land,308132225,1775749,2021-03-26 02:00:00,2.0,85.0,5.0,210703,25003,131,0.06217282145959003900
joy.land,308132225,1774883,2021-03-25 22:00:00,22.0,84.0,4.0,210644,15286,63,0.02990828127076964000
joy.land,308132225,1774392,2021-03-25 18:00:00,18.0,84.0,4.0,210644,21593,119,0.05649342017812043100
joy.land,308132225,1773933,2021-03-25 14:00:00,14.0,84.0,4.0,210663,22624,142,0.06740623650095175700
joy.land,308132225,1772815,2021-03-25 02:00:00,2.0,84.0,4.0,210540,24611,145,0.06887052341597796100
joy.land,308132225,1771948,2021-03-24 22:00:00,22.0,83.0,3.0,210605,15336,55,0.02611523942926331300
joy.land,308132225,1771478,2021-03-24 18:00:00,18.0,83.0,3.0,210612,21835,127,0.06030045771371052000
joy.land,308132225,1770937,2021-03-24 14:00:00,14.0,83.0,3.0,210642,21215,151,0.07168560875798748600
joy.land,308132225,1749326,2021-03-17 02:00:00,2.0,76.0,3.0,210108,31408,208,0.09899670645572753100
joy.land,308132225,1748448,2021-03-16 22:00:00,22.0,75.0,2.0,210098,15445,62,0.02951003817266228100
joy.land,308132225,1747977,2021-03-16 18:00:00,18.0,75.0,2.0,210106,22189,139,0.06615708261544172900
joy.land,308132225,1747405,2021-03-16 14:00:00,14.0,75.0,2.0,210104,23610,129,0.06139816471842516100
joy.land,308132225,1746290,2021-03-16 02:00:00,2.0,75.0,2.0,210086,25837,138,0.06568738516607484600
joy.land,308132225,1745415,2021-03-15 22:00:00,22.0,74.0,1.0,210081,15478,65,0.03094044678005150400
joy.land,308132225,1744930,2021-03-15 18:00:00,18.0,74.0,1.0,210071,22200,114,0.05426736674743301100
joy.land,308132225,1744459,2021-03-15 14:00:00,14.0,74.0,1.0,210076,23469,116,0.05521811154058531200
joy.land,308132225,1743307,2021-03-15 02:00:00,2.0,74.0,1.0,210049,26020,161,0.07664878195087812800
joy.land,308132225,1742413,2021-03-14 22:00:00,22.0,73.0,0.0,210044,0,71,0.03380244139323189400
joy.land,308132225,1741681,2021-03-14 18:00:00,18.0,73.0,0.0,210055,0,83,0.03951346076027707000
joy.land,308132225,1741483,2021-03-14 14:00:00,14.0,73.0,0.0,210076,0,124,0.05902625716407395400
joy.land,308132225,1740396,2021-03-14 03:00:00,3.0,73.0,0.0,210021,0,116,0.05523257198089714800
joy.land,308132225,1739528,2021-03-13 23:00:00,23.0,72.0,6.0,210008,0,62,0.02952268485010094900
joy.land,308132225,1739056,2021-03-13 19:00:00,19.0,72.0,6.0,210006,0,92,0.04380827214460539200
joy.land,308132225,1738640,2021-03-13 15:00:00,15.0,72.0,6.0,209992,0,124,0.05904986856642157800
joy.land,308132225,1737607,2021-03-13 03:00:00,3.0,72.0,6.0,209975,0,125,0.05953089653530182200
joy.land,308132225,1736735,2021-03-12 23:00:00,23.0,71.0,5.0,209967,0,68,0.03238604161606347700
joy.land,308132225,1736289,2021-03-12 19:00:00,19.0,71.0,5.0,209954,0,111,0.05286872362517503800
joy.land,308132225,1735854,2021-03-12 15:00:00,15.0,71.0,5.0,209948,0,139,0.06620687027263893900
joy.land,308132225,1734721,2021-03-12 03:00:00,3.0,71.0,5.0,209908,0,174,0.08289345808639975600
joy.land,308132225,1733847,2021-03-11 23:00:00,23.0,70.0,4.0,209867,0,80,0.03811938036947209400
joy.land,308132225,1733379,2021-03-11 19:00:00,19.0,70.0,4.0,209891,0,127,0.06050759680024393600
joy.land,308132225,1732911,2021-03-11 15:00:00,15.0,70.0,4.0,209883,0,179,0.08528561150736362600
joy.land,308132225,1731718,2021-03-11 03:00:00,3.0,70.0,4.0,209891,0,157,0.07480072990266376400
joy.land,308132225,1730836,2021-03-10 23:00:00,23.0,69.0,3.0,209878,0,0,0.000000000000000000000000
joy.land,308132225,1730374,2021-03-10 19:00:00,19.0,69.0,3.0,209851,0,0,0.000000000000000000000000
joy.land,308132225,1729910,2021-03-10 15:00:00,15.0,69.0,3.0,209856,0,0,0.000000000000000000000000
joy.land,308132225,1726879,2021-03-09 15:00:00,15.0,68.0,2.0,209766,0,0,0.000000000000000000000000
joy.land,308132225,1725636,2021-03-09 03:00:00,3.0,68.0,2.0,209244,0,0,0.000000000000000000000000
joy.land,308132225,1724752,2021-03-08 23:00:00,23.0,67.0,1.0,209272,0,0,0.000000000000000000000000
joy.land,308132225,1724308,2021-03-08 19:00:00,19.0,67.0,1.0,209323,0,0,0.000000000000000000000000
joy.land,308132225,1723827,2021-03-08 15:00:00,15.0,67.0,1.0,209413,0,0,0.000000000000000000000000
joy.land,308132225,1722622,2021-03-08 03:00:00,3.0,67.0,1.0,209514,0,0,0.000000000000000000000000
joy.land,308132225,1717943,2021-03-07 23:00:00,23.0,66.0,0.0,209567,0,0,0.000000000000000000000000
joy.land,308132225,1716107,2021-03-07 19:00:00,19.0,66.0,0.0,209586,0,0,0.000000000000000000000000
joy.land,308132225,1714143,2021-03-07 15:00:00,15.0,66.0,0.0,209614,0,0,0.000000000000000000000000
joy.land,308132225,1709164,2021-03-07 03:00:00,3.0,66.0,0.0,209522,0,0,0.000000000000000000000000
joy.land,308132225,1704497,2021-03-06 23:00:00,23.0,65.0,6.0,209531,0,0,0.000000000000000000000000
joy.land,308132225,1702674,2021-03-06 19:00:00,19.0,65.0,6.0,209467,0,0,0.000000000000000000000000
joy.land,308132225,1700741,2021-03-06 15:00:00,15.0,65.0,6.0,209461,0,0,0.000000000000000000000000
joy.land,308132225,1695900,2021-03-06 03:00:00,3.0,65.0,6.0,209436,0,0,0.000000000000000000000000
joy.land,308132225,1691233,2021-03-05 23:00:00,23.0,64.0,5.0,209420,0,0,0.000000000000000000000000
joy.land,308132225,1689432,2021-03-05 19:00:00,19.0,64.0,5.0,209385,0,0,0.000000000000000000000000
joy.land,308132225,1687435,2021-03-05 15:00:00,15.0,64.0,5.0,209398,0,0,0.000000000000000000000000
joy.land,308132225,1682533,2021-03-05 03:00:00,3.0,64.0,5.0,209349,0,0,0.000000000000000000000000
joy.land,308132225,1677853,2021-03-04 23:00:00,23.0,63.0,4.0,209139,0,0,0.000000000000000000000000
joy.land,308132225,1676044,2021-03-04 19:00:00,19.0,63.0,4.0,209190,0,0,0.000000000000000000000000
joy.land,308132225,1674075,2021-03-04 15:00:00,15.0,63.0,4.0,209258,0,0,0.000000000000000000000000
joy.land,308132225,1669006,2021-03-04 03:00:00,3.0,63.0,4.0,209220,0,0,0.000000000000000000000000
