"domain_name","domain_id","id","send_at","ts_hour","ts_dayofyear","ts_dayofweek","sent","unique_impressions","unique_opened","unique_ctr"
westernjournal.com,1274926143,2072208,2021-04-24 17:00:00,17.0,114.0,6.0,119341,55828,3582,3.00148314493761574000
westernjournal.com,1274926143,2072116,2021-04-24 15:00:00,15.0,114.0,6.0,119284,57261,3846,3.22423795312028436300
westernjournal.com,1274926143,2066767,2021-04-24 12:00:00,12.0,114.0,6.0,119885,55168,3026,2.52408558201609876100
westernjournal.com,1274926143,2066635,2021-04-24 03:00:00,3.0,114.0,6.0,119237,58319,3760,3.15338359737329855700
westernjournal.com,1274926143,2066607,2021-04-24 01:00:00,1.0,114.0,6.0,119071,54974,3105,2.60768785010623913500
westernjournal.com,1274926143,2061338,2021-04-23 23:00:00,23.0,113.0,5.0,118824,57362,2951,2.48350501582171951800
westernjournal.com,1274926143,2057111,2021-04-23 13:00:00,13.0,113.0,5.0,118825,57098,3173,2.67031348621922996000
westernjournal.com,1274926143,2051618,2021-04-23 03:00:00,3.0,113.0,5.0,118371,64358,3809,3.21784896638534776300
westernjournal.com,1274926143,2051587,2021-04-23 01:00:00,1.0,113.0,5.0,118055,56623,3469,2.93846088687476176400
westernjournal.com,1274926143,2046315,2021-04-22 23:00:00,23.0,112.0,4.0,117806,57982,3309,2.80885523657538665300
westernjournal.com,1274926143,2042057,2021-04-22 13:00:00,13.0,112.0,4.0,117880,53398,2687,2.27943671530369867700
westernjournal.com,1274926143,2036607,2021-04-22 03:00:00,3.0,112.0,4.0,117305,64625,4104,3.49857209837602830200
westernjournal.com,1274926143,2036574,2021-04-22 01:00:00,1.0,112.0,4.0,116874,56471,2951,2.52494138987285452700
westernjournal.com,1274926143,2031299,2021-04-21 23:00:00,23.0,111.0,3.0,116669,56481,3166,2.71366001251403543400
westernjournal.com,1274926143,2026969,2021-04-21 13:00:00,13.0,111.0,3.0,116904,54149,3023,2.58588243344966810400
westernjournal.com,1274926143,2021488,2021-04-21 03:00:00,3.0,111.0,3.0,116291,64216,4021,3.45770523944243320600
westernjournal.com,1274926143,2021444,2021-04-21 01:00:00,1.0,111.0,3.0,116107,56460,3052,2.62860981680691086700
westernjournal.com,1274926143,2011919,2021-04-20 13:00:00,13.0,110.0,2.0,116192,54348,3514,3.02430459928394381700
westernjournal.com,1274926143,2006411,2021-04-20 03:00:00,3.0,110.0,2.0,115332,62968,3856,3.34339125307807026700
westernjournal.com,1274926143,2006373,2021-04-20 01:00:00,1.0,110.0,2.0,115224,55466,2755,2.39099493161146983300
westernjournal.com,1274926143,2001106,2021-04-19 23:00:00,23.0,109.0,1.0,114924,58112,3781,3.29000034805610664400
westernjournal.com,1274926143,1996847,2021-04-19 13:00:00,13.0,109.0,1.0,115486,57633,3046,2.63754914015551668600
westernjournal.com,1274926143,1991391,2021-04-19 03:00:00,3.0,109.0,1.0,114986,60280,3499,3.04297914528725236100
westernjournal.com,1274926143,1991363,2021-04-19 01:00:00,1.0,109.0,1.0,114852,54262,3145,2.73830669034931912400
westernjournal.com,1274926143,1986079,2021-04-18 23:00:00,23.0,108.0,0.0,114579,56621,3161,2.75879524171095925100
westernjournal.com,1274926143,1986010,2021-04-18 21:00:00,21.0,108.0,0.0,114541,55819,3599,3.14210632000768283800
westernjournal.com,1274926143,1984150,2021-04-18 19:00:00,19.0,108.0,0.0,114422,54403,3326,2.90678366048487179000
westernjournal.com,1274926143,1982063,2021-04-18 17:00:00,17.0,108.0,0.0,114468,54965,3628,3.16944473564664360300
westernjournal.com,1274926143,1981982,2021-04-18 15:00:00,15.0,108.0,0.0,114563,54949,3378,2.94859596903014062100
westernjournal.com,1274926143,1976566,2021-04-18 12:00:00,12.0,108.0,0.0,115098,55026,3086,2.68119341778310657000
westernjournal.com,1274926143,1976271,2021-04-18 03:00:00,3.0,108.0,0.0,114577,56384,3605,3.14635572584375572800
westernjournal.com,1274926143,1976237,2021-04-18 01:00:00,1.0,108.0,0.0,114272,53401,2919,2.55443153178381405800
westernjournal.com,1274926143,1970968,2021-04-17 23:00:00,23.0,107.0,6.0,114183,54337,2848,2.49424169972763020800
westernjournal.com,1274926143,1970901,2021-04-17 21:00:00,21.0,107.0,6.0,114080,54863,3555,3.11623422159887798000
westernjournal.com,1274926143,1969026,2021-04-17 19:00:00,19.0,107.0,6.0,113951,54254,3314,2.90826758870040631500
westernjournal.com,1274926143,1966945,2021-04-17 17:00:00,17.0,107.0,6.0,114160,55195,2825,2.47459705676243868300
westernjournal.com,1274926143,1966862,2021-04-17 15:00:00,15.0,107.0,6.0,113992,55123,2109,1.85012983367253842400
westernjournal.com,1274926143,1961503,2021-04-17 12:00:00,12.0,107.0,6.0,114657,53321,3514,3.06479325291957752300
westernjournal.com,1274926143,1961294,2021-04-17 03:00:00,3.0,107.0,6.0,113968,56431,3258,2.85869717815527165500
westernjournal.com,1274926143,1961270,2021-04-17 01:00:00,1.0,107.0,6.0,113816,53095,3582,3.14718493006255711000
westernjournal.com,1274926143,1955999,2021-04-16 23:00:00,23.0,106.0,5.0,113691,55388,3738,3.28785919729793915100
westernjournal.com,1274926143,1951743,2021-04-16 13:00:00,13.0,106.0,5.0,113699,53647,3197,2.81181013025620278100
westernjournal.com,1274926143,1946253,2021-04-16 03:00:00,3.0,106.0,5.0,113172,62305,3911,3.45580178842823313200
westernjournal.com,1274926143,1946218,2021-04-16 01:00:00,1.0,106.0,5.0,14588,53753,3099,21.24348779819029339200
westernjournal.com,1274926143,1936653,2021-04-15 13:00:00,13.0,105.0,4.0,112688,54687,3015,2.67552889393724265200
westernjournal.com,1274926143,1931176,2021-04-15 03:00:00,3.0,105.0,4.0,112201,61784,4133,3.68356788263919216400
westernjournal.com,1274926143,1931140,2021-04-15 01:00:00,1.0,105.0,4.0,112034,54970,3386,3.02229680275630612100
westernjournal.com,1274926143,1925857,2021-04-14 23:00:00,23.0,104.0,3.0,111277,54220,2802,2.51804056543580434400
westernjournal.com,1274926143,1921583,2021-04-14 13:00:00,13.0,104.0,3.0,112028,54714,4125,3.68211518548934195000
westernjournal.com,1274926143,1916007,2021-04-14 03:00:00,3.0,104.0,3.0,111303,60542,3848,3.45722936488684042700
westernjournal.com,1274926143,1915968,2021-04-14 01:00:00,1.0,104.0,3.0,111111,54970,3465,3.11850311850311850300
westernjournal.com,1274926143,1906378,2021-04-13 13:00:00,13.0,103.0,2.0,111075,53075,2720,2.44879585865406257000
westernjournal.com,1274926143,1900859,2021-04-13 03:00:00,3.0,103.0,2.0,109825,61765,3845,3.50102435693148190300
westernjournal.com,1274926143,1900813,2021-04-13 01:00:00,1.0,103.0,2.0,109820,55212,3152,2.87015115643780732100
westernjournal.com,1274926143,1891219,2021-04-12 13:00:00,13.0,102.0,1.0,109930,46878,2575,2.34239970890566724300
westernjournal.com,1274926143,1885739,2021-04-12 03:00:00,3.0,102.0,1.0,109492,59445,3514,3.20936689438497789800
westernjournal.com,1274926143,1885711,2021-04-12 01:00:00,1.0,102.0,1.0,109083,53323,3349,3.07013925176241944200
westernjournal.com,1274926143,1880440,2021-04-11 23:00:00,23.0,101.0,0.0,108953,55592,2939,2.69749341459161289700
westernjournal.com,1274926143,1880369,2021-04-11 21:00:00,21.0,101.0,0.0,108825,55148,3829,3.51849299333792786600
westernjournal.com,1274926143,1878513,2021-04-11 19:00:00,19.0,101.0,0.0,108660,53798,4073,3.74838947174673292800
westernjournal.com,1274926143,1876410,2021-04-11 17:00:00,17.0,101.0,0.0,108609,54289,3930,3.61848465596773748000
westernjournal.com,1274926143,1876325,2021-04-11 15:00:00,15.0,101.0,0.0,108755,53345,2819,2.59206473265596984000
westernjournal.com,1274926143,1870941,2021-04-11 12:00:00,12.0,101.0,0.0,108922,53874,2967,2.72396760984924992200
westernjournal.com,1274926143,1870680,2021-04-11 03:00:00,3.0,101.0,0.0,108130,54694,3038,2.80958105983538333500
westernjournal.com,1274926143,1870645,2021-04-11 01:00:00,1.0,101.0,0.0,107837,51806,3007,2.78846778007548429600
westernjournal.com,1274926143,1865378,2021-04-10 23:00:00,23.0,100.0,6.0,107452,53719,3005,2.79659755053419201100
westernjournal.com,1274926143,1865313,2021-04-10 21:00:00,21.0,100.0,6.0,107198,53131,2276,2.12317393981230993100
westernjournal.com,1274926143,1863436,2021-04-10 19:00:00,19.0,100.0,6.0,106903,52328,3572,3.34134682843325257500
westernjournal.com,1274926143,1861360,2021-04-10 17:00:00,17.0,100.0,6.0,106878,53294,3523,3.29628174179906061100
westernjournal.com,1274926143,1861274,2021-04-10 15:00:00,15.0,100.0,6.0,106918,53822,3854,3.60463158682354701700
westernjournal.com,1274926143,1855922,2021-04-10 12:00:00,12.0,100.0,6.0,107301,52038,3654,3.40537366846534515100
westernjournal.com,1274926143,1855787,2021-04-10 03:00:00,3.0,100.0,6.0,106565,54491,3937,3.69445878102566508700
westernjournal.com,1274926143,1855750,2021-04-10 01:00:00,1.0,100.0,6.0,106297,51488,3253,3.06029332906855320500
westernjournal.com,1274926143,1846226,2021-04-09 13:00:00,13.0,99.0,5.0,105954,53221,3667,3.46093587783377692200
westernjournal.com,1274926143,1840697,2021-04-09 03:00:00,3.0,99.0,5.0,105269,58479,3914,3.71809364580265795200
westernjournal.com,1274926143,1840661,2021-04-09 01:00:00,1.0,99.0,5.0,104852,52757,3609,3.44199443024453515400
westernjournal.com,1274926143,1831072,2021-04-08 13:00:00,13.0,98.0,4.0,104895,52519,3362,3.20510987177653844300
westernjournal.com,1274926143,1825536,2021-04-08 03:00:00,3.0,98.0,4.0,104590,58513,3458,3.30624342671383497500
westernjournal.com,1274926143,1825488,2021-04-08 01:00:00,1.0,98.0,4.0,104505,53279,3451,3.30223434285440888000
westernjournal.com,1274926143,1820209,2021-04-07 23:00:00,23.0,97.0,3.0,104630,52600,3417,3.26579374940265698200
westernjournal.com,1274926143,1815953,2021-04-07 13:00:00,13.0,97.0,3.0,105536,53376,4149,3.93135991510006064300
westernjournal.com,1274926143,1810456,2021-04-07 03:00:00,3.0,97.0,3.0,105221,59534,3442,3.27121011965292099500
westernjournal.com,1274926143,1810423,2021-04-07 01:00:00,1.0,97.0,3.0,104999,53918,3086,2.93907561024390708500
westernjournal.com,1274926143,1808559,2021-04-06 13:00:00,13.0,96.0,2.0,104742,54441,1998,1.90754425158962021000
westernjournal.com,1274926143,1807531,2021-04-06 03:00:00,3.0,96.0,2.0,104207,58017,2610,2.50463020718377844100
westernjournal.com,1274926143,1807496,2021-04-06 01:00:00,1.0,96.0,2.0,103997,54087,2633,2.53180380203275094500
westernjournal.com,1274926143,1805637,2021-04-05 13:00:00,13.0,95.0,1.0,103728,55021,2373,2.28771402128644146200
westernjournal.com,1274926143,1804603,2021-04-05 05:00:00,5.0,95.0,1.0,103740,51926,2032,1.95874301137459032200
westernjournal.com,1274926143,1804582,2021-04-05 03:00:00,3.0,95.0,1.0,103572,46526,1642,1.58537056347275325400
westernjournal.com,1274926143,1804556,2021-04-05 01:00:00,1.0,95.0,1.0,103199,51051,2472,2.39537204817876142200
westernjournal.com,1274926143,1803715,2021-04-04 23:00:00,23.0,94.0,0.0,103146,51534,2439,2.36460938863358734200
westernjournal.com,1274926143,1803652,2021-04-04 21:00:00,21.0,94.0,0.0,103117,50702,2570,2.49231455531095745600
westernjournal.com,1274926143,1803274,2021-04-04 19:00:00,19.0,94.0,0.0,103211,49105,2062,1.99784906647547257600
westernjournal.com,1274926143,1802927,2021-04-04 17:00:00,17.0,94.0,0.0,103029,50108,2606,2.52938493045647342000
westernjournal.com,1274926143,1802850,2021-04-04 15:00:00,15.0,94.0,0.0,102934,50686,2779,2.69978821380690539600
westernjournal.com,1274926143,1801883,2021-04-04 12:00:00,12.0,94.0,0.0,103367,50312,2853,2.76006849381330598700
westernjournal.com,1274926143,1801700,2021-04-04 05:00:00,5.0,94.0,0.0,103198,48244,2896,2.80625593519254249100
westernjournal.com,1274926143,1801679,2021-04-04 03:00:00,3.0,94.0,0.0,102825,47280,2993,2.91077072696328713800
westernjournal.com,1274926143,1801650,2021-04-04 01:00:00,1.0,94.0,0.0,102600,50029,2742,2.67251461988304093600
westernjournal.com,1274926143,1800814,2021-04-03 23:00:00,23.0,93.0,6.0,102456,50973,2968,2.89685328336066213800
westernjournal.com,1274926143,1800758,2021-04-03 21:00:00,21.0,93.0,6.0,102288,51205,3198,3.12646644767714687900
westernjournal.com,1274926143,1800363,2021-04-03 19:00:00,19.0,93.0,6.0,102217,50097,3425,3.35071465607482121400
westernjournal.com,1274926143,1800036,2021-04-03 17:00:00,17.0,93.0,6.0,102224,51134,3092,3.02473000469557051200
westernjournal.com,1274926143,1799948,2021-04-03 15:00:00,15.0,93.0,6.0,102195,51875,4147,4.05792847008170654100
westernjournal.com,1274926143,1799012,2021-04-03 12:00:00,12.0,93.0,6.0,102423,49261,3110,3.03642736494732628400
westernjournal.com,1274926143,1798923,2021-04-03 05:00:00,5.0,93.0,6.0,102367,48202,3027,2.95700762941182216900
westernjournal.com,1274926143,1798897,2021-04-03 03:00:00,3.0,93.0,6.0,102104,48055,2665,2.61008383608869388100
westernjournal.com,1274926143,1798867,2021-04-03 01:00:00,1.0,93.0,6.0,101974,50263,2705,2.65263694667268127200
westernjournal.com,1274926143,1798029,2021-04-02 23:00:00,23.0,92.0,5.0,101754,52301,3080,3.02690803309943589400
westernjournal.com,1274926143,1797963,2021-04-02 21:00:00,21.0,92.0,5.0,101609,53003,2879,2.83341042624176992200
westernjournal.com,1274926143,1797583,2021-04-02 19:00:00,19.0,92.0,5.0,101479,53727,3024,2.97992688142374284300
westernjournal.com,1274926143,1797240,2021-04-02 17:00:00,17.0,92.0,5.0,101213,40012,2444,2.41470957288095402800
westernjournal.com,1274926143,1797158,2021-04-02 15:00:00,15.0,92.0,5.0,100947,53753,3056,3.02733117378426302900
westernjournal.com,1274926143,1797033,2021-04-02 13:00:00,13.0,92.0,5.0,101536,51959,2230,2.19626536400882445600
westernjournal.com,1274926143,1796036,2021-04-02 05:00:00,5.0,92.0,5.0,101603,52240,3351,3.29813096069997933100
westernjournal.com,1274926143,1796019,2021-04-02 03:00:00,3.0,92.0,5.0,101358,48386,3153,3.11075593441070265800
westernjournal.com,1274926143,1795990,2021-04-02 01:00:00,1.0,92.0,5.0,101195,52940,3711,3.66717723207668363100
westernjournal.com,1274926143,1795134,2021-04-01 23:00:00,23.0,91.0,4.0,100738,52931,3238,3.21427862375667573300
westernjournal.com,1274926143,1794093,2021-04-01 13:00:00,13.0,91.0,4.0,100462,53594,5064,5.04071191097131253600
westernjournal.com,1274926143,1793077,2021-04-01 05:00:00,5.0,91.0,4.0,100347,52369,2719,2.70959769599489770500
westernjournal.com,1274926143,1793061,2021-04-01 03:00:00,3.0,91.0,4.0,100114,48683,3689,3.68479932876520766300
westernjournal.com,1274926143,1793025,2021-04-01 01:00:00,1.0,91.0,4.0,99900,53257,3023,3.02602602602602602600
westernjournal.com,1274926143,1792182,2021-03-31 23:00:00,23.0,90.0,3.0,99570,52198,3555,3.57035251581801747500
westernjournal.com,1274926143,1791090,2021-03-31 13:00:00,13.0,90.0,3.0,99531,52561,3379,3.39492218504787453200
westernjournal.com,1274926143,1790038,2021-03-31 03:00:00,3.0,90.0,3.0,98982,56209,3643,3.68046715564446060900
westernjournal.com,1274926143,1790009,2021-03-31 01:00:00,1.0,90.0,3.0,98735,53454,3468,3.51243226819263685600
westernjournal.com,1274926143,1789156,2021-03-30 23:00:00,23.0,89.0,2.0,98631,53232,3143,3.18662489480994819100
westernjournal.com,1274926143,1788136,2021-03-30 13:00:00,13.0,89.0,2.0,98436,52071,3479,3.53427607785769433900
westernjournal.com,1274926143,1787104,2021-03-30 05:00:00,5.0,89.0,2.0,98323,51484,4321,4.39469910397363790800
westernjournal.com,1274926143,1787086,2021-03-30 03:00:00,3.0,89.0,2.0,97961,47875,2975,3.03692285705535876500
westernjournal.com,1274926143,1787053,2021-03-30 01:00:00,1.0,89.0,2.0,97596,52541,3471,3.55649821714004672300
westernjournal.com,1274926143,1784178,2021-03-29 05:00:00,5.0,88.0,1.0,97066,55850,3509,3.61506603754146663100
westernjournal.com,1274926143,1784157,2021-03-29 03:00:00,3.0,88.0,1.0,96825,45489,3058,3.15827523883294603700
westernjournal.com,1274926143,1784126,2021-03-29 01:00:00,1.0,88.0,1.0,96594,50591,3577,3.70312855870965070300
westernjournal.com,1274926143,1783291,2021-03-28 23:00:00,23.0,87.0,0.0,96399,51129,3602,3.73655328374775671900
westernjournal.com,1274926143,1783231,2021-03-28 21:00:00,21.0,87.0,0.0,96206,51560,3366,3.49874228218614223600
westernjournal.com,1274926143,1782845,2021-03-28 19:00:00,19.0,87.0,0.0,96110,50496,3907,4.06513370096764124400
westernjournal.com,1274926143,1782487,2021-03-28 17:00:00,17.0,87.0,0.0,96018,50819,3906,4.06798725239017684200
westernjournal.com,1274926143,1782413,2021-03-28 15:00:00,15.0,87.0,0.0,96243,50012,3465,3.60026183722452542000
westernjournal.com,1274926143,1781379,2021-03-28 05:00:00,5.0,87.0,0.0,96024,52701,3531,3.67720569857535616100
westernjournal.com,1274926143,1781361,2021-03-28 03:00:00,3.0,87.0,0.0,95814,45903,2924,3.05174609138539253100
westernjournal.com,1274926143,1781331,2021-03-28 02:00:00,1.0,87.0,0.0,95566,48904,3072,3.21453236506707406400
westernjournal.com,1274926143,1780500,2021-03-27 23:00:00,23.0,86.0,6.0,95374,49978,2231,2.33921194455511984400
westernjournal.com,1274926143,1780450,2021-03-27 21:00:00,21.0,86.0,6.0,95153,49871,3438,3.61312833016300064100
westernjournal.com,1274926143,1780061,2021-03-27 19:00:00,19.0,86.0,6.0,95077,49434,3791,3.98729450866140075900
westernjournal.com,1274926143,1779719,2021-03-27 17:00:00,17.0,86.0,6.0,94951,49795,3398,3.57868795483986477200
westernjournal.com,1274926143,1779641,2021-03-27 15:00:00,15.0,86.0,6.0,95061,50405,3286,3.45672778531679658300
westernjournal.com,1274926143,1778731,2021-03-27 12:00:00,12.0,86.0,6.0,95234,48091,4374,4.59289749459226746800
westernjournal.com,1274926143,1778635,2021-03-27 05:00:00,5.0,86.0,6.0,95013,46305,3173,3.33954300990390788600
westernjournal.com,1274926143,1778617,2021-03-27 03:00:00,3.0,86.0,6.0,94759,45758,3269,3.44980424023047942700
westernjournal.com,1274926143,1778587,2021-03-27 01:00:00,1.0,86.0,6.0,94618,48663,3412,3.60607918155107907600
westernjournal.com,1274926143,1777754,2021-03-26 23:00:00,23.0,85.0,5.0,94324,50370,3489,3.69895254654170730700
westernjournal.com,1274926143,1775776,2021-03-26 05:00:00,5.0,85.0,5.0,93918,54569,4977,5.29930364786302945100
westernjournal.com,1274926143,1775753,2021-03-26 03:00:00,3.0,85.0,5.0,93755,46562,3204,3.41741773772065489800
westernjournal.com,1274926143,1775725,2021-03-26 01:00:00,1.0,85.0,5.0,93555,50906,4437,4.74266474266474266500
westernjournal.com,1274926143,1772843,2021-03-25 05:00:00,5.0,84.0,4.0,93072,55566,4259,4.57602716176723396900
westernjournal.com,1274926143,1772822,2021-03-25 03:00:00,3.0,84.0,4.0,92698,46276,4448,4.79837752702323674700
westernjournal.com,1274926143,1772788,2021-03-25 01:00:00,1.0,84.0,4.0,92587,50981,4260,4.60107790510546837000
westernjournal.com,1274926143,1771957,2021-03-24 23:00:00,23.0,83.0,3.0,92333,50073,3456,3.74297380134946335500
